178	161
186	32
85	108
49	80
17	12
159	13
8	64
275	73
29	32
101	276
18	47
277	32
169	95
111	117
250	10
111	64
72	22
94	148
42	143
278	6
70	45
88	32
14	198
251	23
11	243
101	87
16	74
56	147
8	24
183	175
76	95
152	279
280	281
18	205
2	99
282	108
283	253
267	6
82	143
284	73
203	173
16	1
155	24
200	95
14	22
101	212
115	71
98	32
0	175
39	247
137	201
41	75
153	59
42	181
217	67
213	6
101	237
283	6
107	106
27	285
178	6
122	60
115	48
93	32
18	286
8	287
156	60
41	74
72	117
144	99
190	13
288	149
11	289
8	54
115	290
42	165
283	130
178	117
113	100
8	99
39	53
178	24
2	207
2	59
228	149
8	95
101	47
177	6
85	73
50	87
2	6
31	100
58	245
152	133
101	108
43	143
33	290
14	291
292	60
177	120
98	286
200	75
35	210
126	244
61	10
52	32
27	281
293	147
294	71
283	135
104	34
134	77
18	61
8	295
296	22
123	77
238	28
265	87
41	95
18	24
82	26
115	73
56	32
186	59
194	136
294	95
56	133
251	59
94	257
158	23
49	95
111	24
297	106
298	106
8	97
66	12
43	32
187	47
167	253
0	99
18	12
7	34
115	147
114	108
8	299
94	295
129	233
52	87
104	149
94	26
85	161
94	181
284	32
82	133
14	233
178	95
155	173
300	75
156	20
152	102
126	73
236	243
300	216
104	244
196	10
159	95
223	32
82	289
93	301
156	166
262	24
213	28
82	301
76	87
250	15
302	32
187	67
105	130
61	73
104	95
39	195
206	13
262	91
98	54
76	303
42	148
256	239
248	34
42	6
82	32
126	180
304	80
85	207
153	77
267	75
155	75
250	22
184	150
4	24
305	173
220	28
167	234
79	67
18	10
194	162
72	24
7	75
79	89
193	78
122	173
85	103
69	139
101	13
184	24
284	13
265	136
33	6
11	216
114	272
14	207
306	181
307	243
27	68
269	34
101	26
186	130
41	133
236	244
172	32
206	34
27	73
159	117
260	13
116	23
115	133
56	22
49	22
225	28
251	22
76	26
238	26
194	99
9	205
211	162
72	54
31	226
308	108
156	75
309	139
42	253
306	91
164	286
27	310
123	311
82	276
17	108
312	13
172	313
266	32
260	253
33	314
177	32
144	106
17	74
42	315
296	10
33	316
98	103
192	10
90	34
29	202
317	20
206	6
0	26
8	133
17	13
164	32
42	71
163	73
115	75
88	315
131	75
76	100
83	212
98	139
221	22
43	24
69	75
101	318
52	75
189	171
85	37
127	1
248	15
194	147
27	205
17	319
218	13
151	320
61	54
152	139
62	53
123	102
321	44
111	103
308	171
283	46
255	67
124	67
158	20
41	322
266	6
14	319
126	75
94	323
170	13
266	13
69	241
157	324
2	78
131	150
49	73
325	91
269	264
82	1
192	81
174	77
152	326
27	208
327	74
63	243
69	245
8	34
169	149
83	301
238	97
134	73
179	59
72	89
27	75
132	138
246	32
137	59
42	48
11	171
111	60
127	32
8	20
164	73
115	100
101	222
104	120
72	64
236	227
14	95
255	71
41	13
122	244
328	32
124	244
170	44
85	241
152	47
131	234
129	286
235	59
41	149
42	60
27	181
152	32
329	120
116	74
94	6
164	330
2	67
18	59
11	1
164	61
262	181
155	6
114	24
169	239
331	10
111	301
204	143
157	216
27	87
98	130
114	26
167	6
332	32
131	73
300	32
31	22
189	239
123	233
17	59
79	103
11	141
269	75
119	143
126	67
7	47
72	150
76	51
225	26
333	32
152	207
156	87
72	257
225	147
33	100
250	37
79	241
29	24
124	117
92	28
192	205
167	334
11	45
131	240
190	147
39	1
335	139
69	175
43	214
269	100
336	100
152	81
18	316
69	12
76	337
220	6
101	100
129	22
163	3
338	73
66	3
8	289
339	6
82	28
42	326
126	287
43	207
252	80
25	139
33	20
336	67
194	207
56	149
157	28
33	3
221	34
18	118
82	60
329	10
25	244
39	26
8	242
327	20
340	100
18	89
72	147
76	173
231	24
328	241
248	173
170	133
14	68
35	180
42	242
341	32
41	141
92	32
115	216
42	313
190	12
39	13
152	61
283	24
131	28
342	272
343	44
132	75
109	87
238	32
328	99
70	113
134	241
94	3
225	268
43	12
131	110
131	173
27	185
235	37
158	13
134	21
236	6
76	253
62	10
39	227
69	13
8	148
85	32
177	75
56	344
225	214
8	77
83	75
72	139
52	68
96	150
126	133
11	57
178	133
11	320
213	87
72	226
105	133
260	207
153	22
134	54
115	80
111	136
79	6
11	150
66	108
345	95
14	106
131	15
153	10
79	21
235	68
8	147
111	34
82	89
132	67
255	95
225	3
177	24
177	330
178	141
96	1
25	133
27	290
157	80
90	3
343	91
39	171
29	100
186	87
111	237
213	180
115	26
294	26
114	244
39	67
328	54
203	162
14	202
300	26
246	147
213	205
331	75
262	32
56	24
42	106
186	73
346	222
157	347
61	216
250	285
172	208
94	24
194	141
124	57
76	19
8	337
284	150
8	150
152	244
213	161
335	1
33	118
251	73
152	120
83	344
159	10
174	24
42	208
156	237
282	32
23	44
348	201
300	245
300	89
225	216
25	191
157	20
260	34
82	34
61	150
277	226
50	28
153	54
14	130
131	130
14	214
114	349
235	226
183	162
85	24
88	171
265	47
178	80
178	216
155	162
196	59
250	318
182	286
69	133
39	268
56	234
129	77
178	75
197	65
14	6
9	230
170	350
52	241
33	351
126	100
282	110
85	78
72	73
7	77
197	148
168	51
8	181
17	34
98	12
282	239
283	112
36	13
70	87
33	166
86	34
104	161
217	32
115	32
76	180
293	214
132	102
2	20
25	245
231	106
49	20
42	28
352	26
0	73
115	185
190	143
104	138
56	139
163	291
115	103
131	285
25	320
342	161
280	81
27	353
305	214
168	22
8	138
146	1
354	44
93	26
355	100
72	87
76	108
66	24
11	87
169	226
163	161
111	191
203	322
352	133
267	95
72	173
27	241
267	26
94	244
93	67
122	6
66	143
98	319
76	47
156	356
18	227
284	173
42	222
62	150
170	67
159	34
7	113
123	99
85	87
223	95
69	100
163	1
132	357
194	32
352	216
189	198
115	6
177	34
203	95
41	259
90	54
72	110
85	15
31	133
157	67
197	71
101	245
192	99
178	60
358	20
194	12
8	87
62	108
255	173
111	26
114	259
131	87
115	89
218	20
123	54
248	73
27	316
359	162
76	67
300	67
255	75
7	13
236	242
157	32
225	120
58	75
82	61
17	1
129	73
14	286
18	73
104	263
33	241
61	13
52	28
296	59
69	237
131	215
321	13
341	81
0	180
186	234
31	150
189	15
8	44
306	212
119	60
27	191
0	65
115	285
155	227
114	171
70	59
11	244
69	281
131	286
131	272
9	214
218	120
134	353
35	87
134	10
360	32
182	46
35	161
85	74
125	195
292	75
69	34
267	162
69	24
152	264
193	81
236	32
209	59
127	75
29	272
278	173
25	10
164	15
111	118
29	22
72	77
101	295
225	323
25	161
158	95
304	173
152	230
164	147
18	162
340	73
31	20
33	77
83	185
269	60
228	24
204	148
203	230
219	59
128	45
123	10
308	20
346	15
14	173
132	237
9	254
328	12
361	22
8	259
231	67
296	319
41	148
255	149
200	87
109	37
305	113
18	241
69	362
36	108
42	363
155	245
107	161
221	87
236	75
94	28
58	57
132	207
109	13
338	22
238	138
283	10
82	362
144	161
331	281
137	74
115	46
18	60
364	139
27	237
152	28
49	74
159	64
156	261
42	261
29	73
33	165
94	22
25	32
186	150
132	80
41	64
93	279
186	77
39	32
105	75
131	241
90	20
197	45
61	147
217	19
76	75
85	150
132	212
284	81
58	161
283	60
292	77
114	100
158	22
182	64
27	10
17	147
85	180
131	120
18	27
152	237
179	68
88	6
203	6
83	34
218	80
14	54
156	89
236	87
39	20
66	10
115	67
33	99
109	100
365	44
66	1
29	89
27	15
111	245
29	12
93	344
144	173
115	57
250	233
190	55
11	65
209	249
76	13
39	322
49	173
66	15
84	68
292	6
58	113
98	173
333	147
189	143
90	6
235	19
124	227
105	54
132	77
9	32
352	24
76	102
329	80
33	24
31	173
204	22
170	181
27	314
134	138
7	89
94	117
366	108
248	75
98	344
302	75
90	245
367	149
267	81
11	100
88	247
84	233
79	95
14	205
115	323
79	19
169	120
72	19
332	139
163	239
328	254
18	77
292	103
104	322
56	44
25	67
98	226
277	22
18	165
36	239
42	314
94	108
25	162
177	80
213	13
200	117
292	32
41	162
284	351
283	28
346	287
18	54
92	67
76	216
82	13
27	6
39	108
90	19
36	32
90	64
206	141
292	28
174	10
156	54
27	22
156	24
105	28
111	212
266	71
346	59
98	161
115	276
69	188
2	139
69	368
42	80
88	106
294	57
124	3
346	68
41	34
203	263
250	108
35	205
50	301
278	20
196	87
56	113
307	22
58	226
96	173
52	51
369	59
192	351
131	22
131	67
252	100
126	150
196	34
325	100
296	166
184	234
8	281
33	68
50	60
265	303
158	138
206	59
164	303
69	299
101	268
18	319
200	173
348	26
338	20
52	301
76	149
119	26
52	102
79	102
190	102
27	89
82	78
306	108
127	148
270	24
25	117
114	110
131	26
8	45
63	32
366	24
159	322
209	68
132	60
25	173
42	301
69	87
305	162
167	130
126	212
29	113
131	249
8	245
62	77
155	78
132	350
98	289
132	120
8	195
153	286
251	165
163	148
125	64
297	120
298	120
42	140
190	363
82	24
156	77
16	13
146	91
177	12
104	117
340	22
260	175
132	301
122	237
211	117
111	30
186	253
43	22
27	347
33	51
182	285
155	263
35	51
2	171
317	239
151	226
183	95
155	106
159	108
127	138
267	34
213	78
206	75
225	259
246	161
76	301
131	198
93	75
0	23
124	12
206	78
159	47
258	20
29	74
278	120
2	24
41	370
194	87
76	20
282	24
129	10
203	216
131	147
27	12
297	77
298	77
18	149
56	239
169	205
27	113
152	77
128	32
39	45
294	171
217	350
39	185
8	357
194	165
111	48
174	135
69	207
231	26
219	319
104	24
167	313
152	117
104	89
364	22
14	239
69	113
18	45
66	150
238	10
33	121
0	171
219	37
62	74
72	61
115	61
342	351
155	47
39	140
163	20
312	75
343	181
335	13
2	45
164	150
250	207
224	95
190	139
304	120
101	242
66	51
109	34
206	230
228	102
179	281
56	289
132	141
219	68
260	32
27	320
132	24
194	28
156	120
96	171
297	108
298	108
280	26
66	281
16	80
41	195
109	59
184	149
124	102
327	148
209	37
27	61
163	100
187	74
155	117
66	316
131	60
172	112
194	26
115	102
72	320
115	301
189	54
115	20
361	289
211	59
25	353
8	243
238	75
206	24
52	286
98	23
258	44
267	242
111	110
190	75
84	32
155	28
250	77
56	171
127	173
151	64
196	350
131	161
70	78
371	108
225	81
18	20
209	73
231	32
168	207
61	34
213	210
43	188
236	147
79	301
56	141
300	12
137	34
172	47
372	91
39	24
29	71
119	10
225	226
16	59
72	239
159	143
159	24
33	37
35	281
365	100
373	139
61	202
62	161
82	108
42	26
72	286
183	28
39	241
76	32
325	205
217	6
125	161
325	254
182	268
146	120
194	263
82	87
42	99
58	150
187	71
131	81
265	165
282	150
168	73
35	112
82	214
206	67
35	34
43	201
177	89
115	1
98	87
27	147
156	136
52	24
42	281
27	54
4	95
43	295
109	291
8	370
115	337
39	65
11	22
374	239
2	344
18	368
187	75
27	301
9	73
104	77
84	22
85	100
9	226
25	263
42	75
246	150
204	214
88	290
17	207
282	147
164	226
105	45
152	44
294	75
18	51
137	195
8	13
0	205
156	368
178	244
164	273
69	214
18	303
194	77
93	24
14	147
346	136
132	322
225	95
167	60
238	227
18	173
348	226
11	74
169	100
9	139
266	173
190	6
125	173
206	222
115	136
66	77
36	24
131	108
39	21
35	68
61	99
131	106
288	22
134	51
0	241
336	75
39	180
72	81
83	244
189	6
179	15
131	149
194	100
83	148
292	24
25	120
192	20
296	20
35	249
269	24
25	34
66	73
169	148
371	10
255	26
29	149
373	20
122	12
152	357
269	47
306	138
169	24
39	245
283	81
151	65
111	247
124	295
164	87
82	103
132	330
56	10
278	212
375	54
88	363
269	102
109	21
265	353
27	77
187	171
296	100
248	100
178	202
105	24
332	73
182	32
260	20
101	148
193	141
126	24
236	99
197	73
66	286
131	54
131	291
137	13
228	208
339	161
213	59
282	205
217	80
179	140
260	6
105	324
101	147
348	57
2	301
69	303
90	45
105	242
137	100
33	198
122	149
267	232
33	150
217	165
182	120
155	32
236	106
49	150
114	44
297	173
298	173
35	140
98	20
293	22
300	108
49	133
98	60
342	173
186	10
306	171
8	202
153	239
42	214
376	289
304	95
115	143
93	130
236	60
49	239
156	323
225	54
172	377
43	208
35	150
358	133
134	20
25	272
296	73
50	75
42	318
169	181
360	13
107	44
206	80
58	23
2	175
248	106
260	12
277	73
172	6
235	249
35	160
92	138
98	3
282	26
104	57
182	87
49	201
62	6
2	253
332	202
190	24
41	24
190	253
238	113
72	68
200	216
69	254
41	65
63	108
115	34
62	59
61	100
194	117
111	195
260	363
341	148
35	173
105	60
35	24
82	102
269	51
190	87
27	67
76	77
33	226
172	173
267	60
101	74
251	65
98	234
339	237
33	65
335	230
186	249
328	273
155	60
115	377
346	32
126	173
328	226
33	19
29	150
172	139
83	65
335	173
284	37
36	147
197	22
56	162
305	171
190	10
235	215
125	181
25	97
131	330
35	215
105	363
85	165
66	148
101	21
25	253
35	240
262	148
283	356
186	243
137	234
66	135
88	162
378	20
220	53
29	20
250	301
50	32
94	273
94	12
333	95
85	61
137	147
246	139
308	175
190	73
131	263
218	23
132	201
169	110
296	281
277	150
115	350
305	181
283	118
52	216
134	60
373	202
178	113
4	205
11	201
302	44
169	202
83	216
9	202
190	57
11	344
131	303
69	60
159	99
304	91
184	147
25	324
204	3
197	26
0	149
125	148
7	81
98	191
131	113
266	37
155	26
49	100
33	64
248	74
302	149
137	205
246	201
115	322
190	226
128	303
178	148
134	314
321	32
35	67
109	3
187	13
155	244
56	74
156	216
305	26
36	243
101	78
238	162
379	138
144	54
111	3
352	147
49	272
27	80
182	237
33	195
39	74
167	363
33	313
93	20
115	191
209	133
83	108
155	141
111	242
306	32
331	295
98	147
224	148
66	60
69	257
157	65
109	150
127	108
104	75
218	147
328	180
184	91
72	205
43	65
192	202
255	81
265	13
236	19
131	324
98	370
186	245
127	100
380	150
206	173
85	285
23	100
293	32
305	230
76	22
93	287
294	1
90	198
203	242
339	195
189	77
101	180
85	51
203	245
266	22
50	207
33	59
33	147
58	243
98	97
39	87
331	22
52	243
76	295
164	253
33	22
124	24
33	54
196	244
18	81
159	245
296	130
194	268
193	24
304	181
79	176
9	181
235	73
123	59
35	261
283	281
33	89
98	22
85	89
38	138
200	13
302	239
193	80
260	136
25	71
85	244
302	234
228	32
9	24
178	61
197	74
379	171
296	74
321	80
69	195
122	32
131	253
125	149
194	60
348	89
294	138
365	73
109	240
25	13
250	55
190	141
155	353
90	147
268	254
72	322
296	87
39	216
142	19
76	10
101	133
265	77
283	208
104	61
4	22
35	314
200	171
196	147
109	286
179	290
61	148
262	20
66	301
86	227
125	99
69	103
8	173
25	57
153	55
115	40
184	181
190	180
131	205
152	74
300	243
333	24
168	233
220	73
43	48
85	351
197	1
155	207
0	188
18	263
66	87
94	19
225	242
152	3
72	201
69	268
101	89
128	77
381	239
151	253
217	60
119	133
36	257
179	6
152	253
265	75
94	67
331	24
50	81
107	81
25	207
366	1
18	143
338	148
300	173
132	191
14	3
41	87
31	120
98	198
131	148
231	75
304	149
33	95
128	207
328	162
90	10
278	244
196	13
11	117
152	20
280	95
115	60
297	185
298	185
192	161
163	234
312	99
25	44
14	108
122	108
134	45
128	28
262	44
250	313
72	162
213	89
42	207
284	10
49	138
361	110
131	243
66	113
284	149
260	303
329	148
82	148
83	173
25	323
300	117
11	78
179	51
90	75
271	110
225	10
190	77
9	188
153	147
236	212
269	26
174	32
134	46
115	117
348	59
189	263
83	147
2	75
63	147
104	78
35	318
200	80
250	147
124	89
183	67
104	47
343	205
63	59
61	241
251	87
329	138
17	291
284	54
115	212
376	254
17	295
278	87
346	6
27	188
43	316
27	254
101	216
115	249
0	351
2	185
187	26
107	173
88	75
352	138
107	32
306	20
194	57
4	23
372	139
187	162
203	195
294	243
137	81
93	368
129	24
104	80
267	24
25	344
66	80
178	32
293	205
258	349
158	243
35	320
153	314
42	77
294	108
115	370
156	65
35	241
42	205
25	141
142	87
125	257
213	75
123	285
197	139
58	201
72	95
76	254
7	135
155	77
250	243
142	202
27	234
190	176
209	54
169	289
101	81
101	303
129	311
42	112
213	51
228	216
225	67
58	108
220	65
297	75
298	75
72	3
178	51
101	32
156	26
124	78
33	87
335	108
228	207
42	299
155	34
153	73
90	47
11	202
79	71
41	320
114	32
122	10
153	166
348	32
179	334
27	91
62	13
297	21
298	21
277	148
38	32
248	20
11	64
56	1
2	370
35	3
122	28
85	249
134	185
58	74
200	133
371	80
85	237
69	20
260	247
123	314
126	113
217	324
123	166
265	276
129	68
18	37
104	3
128	175
179	240
224	214
33	55
123	202
107	22
25	150
69	216
18	100
18	244
206	32
56	349
158	147
167	1
25	237
18	315
107	20
8	71
98	77
190	15
157	100
238	175
18	32
269	253
284	87
179	210
153	274
122	87
283	91
18	202
155	120
152	46
236	108
223	23
25	242
346	188
101	301
211	108
39	103
56	81
228	290
76	120
98	10
266	102
312	44
236	71
228	324
93	322
172	75
339	34
293	73
193	44
345	26
190	350
238	322
359	161
267	28
338	24
33	81
93	89
27	34
35	301
125	24
204	81
170	57
76	148
90	110
27	60
142	68
115	87
25	106
206	46
238	149
131	273
297	34
298	34
271	244
211	120
58	106
250	20
35	287
33	73
129	12
129	215
221	19
42	68
85	3
265	108
111	20
260	181
267	87
327	91
336	89
167	32
359	138
312	81
282	100
224	120
39	207
178	344
101	208
126	10
132	133
104	26
93	103
14	81
304	20
132	287
11	239
76	237
33	173
305	91
17	44
33	259
169	91
268	241
114	162
250	46
33	97
305	32
42	289
76	91
159	110
11	349
114	1
134	75
62	87
134	205
126	26
170	149
251	106
42	136
329	20
101	199
305	148
172	118
93	108
66	234
179	87
66	6
42	356
157	108
206	71
153	291
342	120
62	24
163	12
341	181
128	87
85	147
122	201
228	3
42	237
124	216
50	244
7	91
52	80
367	110
177	295
151	351
82	353
156	55
88	140
116	226
260	22
85	54
88	46
11	26
126	147
109	241
76	201
260	75
152	75
270	214
18	75
132	303
236	74
62	60
251	143
380	100
250	249
132	47
82	81
85	102
219	73
155	12
380	205
123	61
194	34
278	102
197	180
280	87
105	32
38	77
159	1
260	80
190	26
339	32
27	226
101	161
174	147
186	198
283	285
134	150
101	175
43	313
164	249
382	139
52	26
182	136
168	68
235	243
122	100
238	273
27	1
251	99
50	34
266	95
83	120
203	24
186	215
107	162
167	45
134	3
153	202
129	351
302	161
267	106
131	202
85	173
101	3
269	363
132	89
375	32
85	22
69	26
27	20
56	138
83	67
152	257
27	102
164	234
111	112
296	48
49	120
217	234
177	78
260	173
383	254
378	138
328	161
126	243
345	24
82	226
124	80
14	143
25	78
284	22
269	13
31	243
179	180
260	362
41	201
88	139
33	233
305	120
203	99
25	47
302	57
31	162
11	133
151	74
124	77
336	216
218	214
66	344
115	368
61	61
209	87
373	351
92	51
82	91
101	195
308	87
82	12
325	139
93	210
79	185
225	91
217	65
265	110
268	3
182	202
204	216
42	349
169	80
123	274
94	237
66	75
172	261
228	253
25	24
151	3
33	273
200	254
329	173
126	108
111	299
246	173
39	173
178	102
187	253
42	130
17	130
262	133
101	347
225	143
189	3
260	91
341	133
339	19
137	245
83	239
260	40
250	210
186	100
109	161
39	141
196	239
187	216
332	214
294	139
128	191
169	150
52	171
200	34
163	241
128	102
317	139
27	45
29	286
236	347
129	319
0	216
152	324
186	205
190	234
375	59
163	81
331	26
72	59
69	136
209	19
332	24
58	26
72	259
178	272
190	233
218	73
126	89
236	102
159	26
62	226
122	281
266	60
18	245
248	103
296	233
69	10
164	173
18	276
101	173
376	91
127	133
76	181
260	1
376	150
366	138
194	102
16	12
269	133
170	22
369	150
132	181
144	191
18	253
134	301
246	100
33	46
134	71
167	68
217	330
134	32
283	87
220	173
152	216
124	324
128	26
98	202
203	28
17	73
42	150
18	99
17	226
288	91
38	180
250	100
79	77
39	201
83	143
31	161
159	254
225	244
101	214
9	148
109	351
194	216
260	318
126	71
197	286
155	330
204	24
90	239
105	173
86	67
163	245
2	143
131	45
364	226
384	148
305	347
76	263
300	162
42	30
134	286
308	34
144	81
132	286
298	385
33	356
297	216
298	216
18	120
197	108
38	61
27	32
63	176
164	78
206	54
151	242
236	138
123	239
83	22
27	78
101	55
220	40
235	87
332	10
250	241
58	195
62	202
62	106
85	26
132	324
35	81
194	253
213	34
184	243
255	133
9	349
56	100
375	1
184	173
17	106
194	344
331	272
62	176
172	120
18	48
302	73
179	61
85	95
104	171
186	295
340	150
184	254
18	357
218	100
294	24
250	81
283	77
134	285
61	245
163	87
14	10
50	180
27	74
137	162
213	176
224	80
137	139
31	91
119	64
0	80
90	150
192	22
339	245
69	73
2	191
174	19
85	215
156	314
72	349
27	289
115	324
127	289
284	59
35	13
17	55
42	245
376	239
178	136
27	19
380	226
56	173
197	106
179	108
27	173
58	188
339	80
167	318
76	74
119	108
269	68
187	286
187	268
194	20
56	350
131	55
225	73
346	201
129	310
82	46
335	106
190	241
7	44
134	64
62	205
365	32
267	133
194	73
200	162
83	102
8	162
151	173
42	149
7	68
126	91
31	239
179	315
134	175
178	214
114	13
189	10
33	261
109	46
219	87
293	100
14	185
267	207
308	10
79	216
236	120
42	199
66	22
18	138
18	130
213	100
146	239
101	34
312	191
172	314
134	180
85	20
101	350
255	148
189	32
151	87
328	45
39	285
231	113
296	60
126	138
206	15
113	351
284	113
50	181
331	139
369	239
11	3
283	324
88	191
39	357
115	313
41	214
85	21
218	1
343	254
221	20
336	99
163	59
250	68
383	243
155	191
187	34
267	227
282	64
11	23
83	20
42	386
328	75
238	95
217	3
52	117
76	242
105	216
373	214
265	64
266	54
383	44
25	64
153	233
194	201
128	100
4	133
236	149
221	23
220	20
163	10
190	322
225	173
29	81
119	234
96	24
17	337
194	78
223	20
203	257
170	32
131	51
228	40
17	214
66	54
14	32
170	162
358	138
197	54
25	81
8	257
346	281
296	198
39	99
248	28
35	310
348	20
366	110
186	240
236	34
372	24
206	214
111	370
220	215
283	180
206	286
184	351
25	60
111	154
115	234
94	301
18	64
33	139
131	239
62	130
62	95
236	173
0	44
126	13
66	198
0	12
153	207
250	24
124	330
50	102
36	22
85	240
152	26
129	240
155	150
76	165
58	289
66	181
61	12
127	254
14	318
169	214
331	32
159	28
129	20
115	326
277	272
218	162
251	108
284	100
90	281
36	75
300	149
277	149
167	165
336	80
50	26
371	139
200	57
365	110
338	23
107	226
280	67
255	171
11	120
152	78
85	60
111	32
360	201
384	205
25	147
33	191
23	226
332	239
82	212
167	64
82	181
297	202
298	202
58	110
129	198
17	3
248	22
268	13
225	75
79	47
131	181
235	61
190	100
50	24
101	191
72	113
248	87
158	226
128	6
178	73
174	106
302	171
220	106
352	100
122	195
126	99
42	97
98	337
132	117
260	65
70	3
18	113
306	149
115	140
0	22
129	285
83	113
348	150
164	51
27	334
236	139
83	103
267	263
18	139
223	243
332	150
213	351
7	226
36	100
18	233
132	149
345	32
25	301
124	141
